date,C1,C2,C3,C4,C5,C6,C7,C8,label
2021-02-02 02:00:00,7087.0,20444.0,28824.0,28988.0,2258.0,2812510,564796,127209,0
2021-02-02 02:10:00,6600.0,23848.0,26360.0,26466.0,2087.0,2656946,473274,120977,0
2021-02-02 02:20:00,5635.0,16792.0,22620.0,22814.0,2003.0,2587071,459111,116296,0
2021-02-02 02:30:00,4943.0,15781.0,19695.0,19976.0,1790.0,2607903,445131,114496,0
2021-02-02 02:40:00,4352.0,15445.0,17442.0,17613.0,1687.0,2584591,446255,111060,0
2021-02-02 02:50:00,4719.0,14580.0,18265.0,18188.0,1751.0,2599094,435684,111058,0
2021-02-02 03:00:00,4190.0,19377.0,16105.0,15902.0,1652.0,2904244,598232,110661,0
2021-02-02 03:10:00,3985.0,19531.0,15424.0,15470.0,1598.0,2666996,498670,107012,0
2021-02-02 03:20:00,3933.0,18721.0,15072.0,14928.0,1545.0,2622162,472467,104445,0
2021-02-02 03:30:00,3435.0,19148.0,12802.0,12642.0,1496.0,2581643,469981,101557,0
2021-02-02 03:40:00,3521.0,18520.0,13528.0,13703.0,1568.0,2604992,467065,99519,0
2021-02-02 03:50:00,3205.0,18312.0,12132.0,12367.0,1614.0,2574006,468621,97354,0
2021-02-02 04:00:00,3088.0,16960.0,11373.0,11656.0,1668.0,2689363,517038,100919,0
2021-02-02 04:10:00,3272.0,16468.0,11949.0,12009.0,1678.0,2742308,496020,100491,0
2021-02-02 04:20:00,3397.0,15839.0,12096.0,12293.0,1729.0,2635099,493045,96589,0
2021-02-02 04:30:00,3564.0,15782.0,12193.0,12298.0,1856.0,2610432,502962,97572,0
2021-02-02 04:40:00,3846.0,16012.0,12823.0,13033.0,1993.0,2631198,520591,97189,0
2021-02-02 04:50:00,3811.0,16026.0,13193.0,13379.0,2051.0,2631452,532700,98541,0
2021-02-02 05:00:00,4594.0,16660.0,14683.0,14880.0,2547.0,2657199,558837,105507,0
2021-02-02 05:10:00,4660.0,16692.0,15532.0,15814.0,2674.0,2761076,562679,103259,0
2021-02-02 05:20:00,5406.0,17032.0,17122.0,17255.0,2958.0,2791911,589334,103443,0
2021-02-02 05:30:00,5903.0,18475.0,19102.0,19057.0,3495.0,2785160,628461,107633,0
2021-02-02 05:40:00,6144.0,18884.0,20413.0,20534.0,3537.0,2786725,660217,107479,0
2021-02-02 05:50:00,7094.0,19546.0,22799.0,22975.0,4193.0,2867012,708531,110867,0
2021-02-02 06:00:00,8714.0,21943.0,26913.0,27084.0,5209.0,2920848,768593,120301,0
2021-02-02 06:10:00,9181.0,21474.0,29648.0,29450.0,5731.0,2979180,779745,122909,0
2021-02-02 06:20:00,10743.0,22177.0,34549.0,34469.0,6271.0,3099153,821269,129836,0
2021-02-02 06:30:00,12660.0,23936.0,40871.0,40730.0,7395.0,3112557,870819,137340,0
2021-02-02 06:40:00,13906.0,24726.0,44822.0,44847.0,8057.0,3158356,909569,143512,0
2021-02-02 06:50:00,16852.0,25354.0,52833.0,53073.0,9543.0,3208924,966003,153730,0
2021-02-02 07:00:00,20849.0,28968.0,65054.0,65388.0,12456.0,3381363,1056398,173790,0
2021-02-02 07:10:00,23560.0,29769.0,73695.0,74113.0,13732.0,3429036,1092638,186560,0
2021-02-02 07:20:00,27751.0,31514.0,86486.0,86785.0,15986.0,3586672,1178079,203417,0
2021-02-02 07:30:00,32857.0,33714.0,102933.0,103578.0,19308.0,3795162,1288717,230375,0
2021-02-02 07:40:00,37906.0,35371.0,120754.0,121147.0,22323.0,3846734,1378421,251936,0
2021-02-02 07:50:00,45118.0,36475.0,142850.0,143186.0,26038.0,3976690,1484123,282752,0
2021-02-02 08:00:00,56012.0,38160.0,175675.0,176282.0,32707.0,4119466,1582351,326589,0
2021-02-02 08:10:00,62235.0,38024.0,195641.0,196568.0,35544.0,4204666,1642382,347927,0
2021-02-02 08:20:00,70389.0,38561.0,226283.0,226179.0,40332.0,4344635,1758252,393195,0
2021-02-02 08:30:00,79178.0,39303.0,253354.0,254310.0,45732.0,4440451,1798768,436502,0
2021-02-02 08:40:00,88449.0,38911.0,283371.0,283654.0,50382.0,4426391,1806883,474405,0
2021-02-02 08:50:00,101192.0,38750.0,322002.0,322602.0,56764.0,4402255,1841619,523778,0
2021-02-02 09:00:00,117156.0,39137.0,385609.0,385576.0,66966.0,4250740,1758540,608975,0
2021-02-02 09:10:00,127614.0,37480.0,413612.0,414847.0,72083.0,4144145,1665838,651052,0
2021-02-02 09:20:00,135633.0,35411.0,455931.0,457391.0,75908.0,4135034,1651368,689303,0
2021-02-02 09:30:00,145004.0,35194.0,493908.0,495614.0,81706.0,4180695,1643881,741047,0
2021-02-02 09:40:00,149625.0,34264.0,520406.0,522074.0,83380.0,4185771,1624652,768934,0
2021-02-02 09:50:00,156683.0,34400.0,535851.0,538262.0,87098.0,4199493,1642874,804505,0
2021-02-02 10:00:00,170533.0,35049.0,614266.0,619571.0,95136.0,4186728,1639110,909958,0
2021-02-02 10:10:00,173108.0,34484.0,637745.0,642600.0,95415.0,4038203,1576462,928384,0
2021-02-02 10:20:00,174977.0,33816.0,643820.0,646757.0,96067.0,4044463,1596114,943343,0
2021-02-02 10:30:00,178741.0,33678.0,648353.0,652270.0,98659.0,4068755,1569126,976894,0
2021-02-02 10:40:00,181652.0,33401.0,658035.0,660446.0,99220.0,4080300,1548375,979114,0
2021-02-02 10:50:00,184718.0,33458.0,662115.0,666100.0,100016.0,4132143,1557637,988879,0
2021-02-02 11:00:00,187583.0,33455.0,672180.0,675050.0,102471.0,4122561,1563790,1023082,0
2021-02-02 11:10:00,186502.0,33134.0,657134.0,661622.0,102405.0,4060316,1537252,1005944,0
2021-02-02 11:20:00,188561.0,33127.0,665058.0,667455.0,101843.0,4078559,1562051,1007904,0
2021-02-02 11:30:00,183278.0,33250.0,650165.0,653362.0,99464.0,4160554,1619134,998217,0
2021-02-02 11:40:00,177541.0,32599.0,623090.0,626751.0,96457.0,4191036,1626666,966755,0
2021-02-02 11:50:00,172513.0,33370.0,613873.0,618875.0,93332.0,4335978,1698766,953847,0
2021-02-02 12:00:00,162959.0,33574.0,575771.0,579631.0,88777.0,4454034,1782740,920252,0
2021-02-02 12:10:00,156085.0,32649.0,529448.0,531548.0,83240.0,4274166,1688842,854176,0
2021-02-02 12:20:00,152172.0,32496.0,519044.0,521196.0,81196.0,4245730,1699616,848103,0
2021-02-02 12:30:00,149976.0,33237.0,511735.0,513891.0,80863.0,4292470,1730591,849799,0
2021-02-02 12:40:00,151938.0,33148.0,516174.0,517737.0,80359.0,4268101,1727180,855550,0
2021-02-02 12:50:00,157400.0,33575.0,533752.0,536738.0,83464.0,4419999,1802856,880799,0
2021-02-02 13:00:00,165860.0,34385.0,574774.0,580412.0,89265.0,4476812,1812761,951631,0
2021-02-02 13:10:00,169959.0,33285.0,593098.0,598039.0,91441.0,4284784,1712816,964427,0
2021-02-02 13:20:00,172975.0,33025.0,583644.0,586701.0,93902.0,4259344,1693074,966337,0
2021-02-02 13:30:00,174330.0,32420.0,582304.0,584131.0,94671.0,4246471,1688031,969043,0
2021-02-02 13:40:00,177702.0,32203.0,594077.0,596703.0,96881.0,4231491,1674347,970695,0
2021-02-02 13:50:00,180935.0,32417.0,603792.0,608126.0,97881.0,4289294,1737004,985131,0
2021-02-02 14:00:00,184040.0,32904.0,613776.0,616532.0,100021.0,4332882,1695515,1016597,0
2021-02-02 14:10:00,181721.0,32159.0,602873.0,608270.0,99029.0,4242754,1639641,995846,0
2021-02-02 14:20:00,182275.0,32418.0,610363.0,613227.0,98378.0,4191123,1622813,999234,0
2021-02-02 14:30:00,180858.0,32346.0,614362.0,615865.0,98416.0,4204376,1636439,998475,0
2021-02-02 14:40:00,181479.0,32781.0,609631.0,612466.0,98524.0,4198351,1634183,1004156,0
2021-02-02 14:50:00,184009.0,33152.0,614263.0,617355.0,99665.0,4260626,1678123,1006061,0
2021-02-02 15:00:00,186658.0,34171.0,637952.0,642839.0,101054.0,4334864,1722434,1043554,0
2021-02-02 15:10:00,184086.0,33633.0,627389.0,630963.0,99968.0,4306543,1687847,1013154,0
2021-02-02 15:20:00,183194.0,32971.0,618558.0,622951.0,99014.0,4285945,1682356,1003780,0
2021-02-02 15:30:00,183589.0,34237.0,622057.0,625500.0,99973.0,4311768,1716734,1009960,0
2021-02-02 15:40:00,185462.0,33144.0,623305.0,625225.0,99827.0,4284908,1711484,1005653,0
2021-02-02 15:50:00,185851.0,33625.0,624223.0,627731.0,100479.0,4348328,1740583,1019156,0
2021-02-02 16:00:00,188555.0,34651.0,635098.0,639544.0,101751.0,4389811,1779699,1029106,0
2021-02-02 16:10:00,184740.0,34337.0,621701.0,626019.0,99227.0,4346021,1744119,1002585,0
2021-02-02 16:20:00,184618.0,34809.0,621433.0,625961.0,99749.0,4341025,1737184,1001630,0
2021-02-02 16:30:00,183791.0,35206.0,622297.0,625157.0,99701.0,4345777,1756293,1009531,0
2021-02-02 16:40:00,186639.0,34778.0,626198.0,629949.0,99894.0,4334359,1751749,997141,0
2021-02-02 16:50:00,187990.0,35204.0,635452.0,638497.0,100387.0,4368605,1788599,1002727,0
2021-02-02 17:00:00,189921.0,36275.0,642913.0,645303.0,102443.0,4538452,1880806,1036913,0
2021-02-02 17:10:00,187248.0,35077.0,636237.0,638815.0,99347.0,4454012,1845430,1018655,0
2021-02-02 17:20:00,184386.0,36737.0,630871.0,632291.0,96860.0,4456473,1842415,995303,0
2021-02-02 17:30:00,180868.0,47479.0,616869.0,620315.0,96030.0,4567961,1907125,997383,0
2021-02-02 17:40:00,177571.0,39395.0,607580.0,610461.0,93123.0,4470831,1871817,975573,0
2021-02-02 17:50:00,174134.0,38894.0,595785.0,599711.0,91394.0,4498223,1898970,960032,0
2021-02-02 18:00:00,167494.0,42183.0,575354.0,577963.0,89755.0,4782359,2072935,986476,0
2021-02-02 18:10:00,155424.0,38037.0,539418.0,540976.0,82687.0,4636344,1994750,951028,0
2021-02-02 18:20:00,145597.0,36290.0,505204.0,506884.0,76236.0,4484176,1905206,915789,0
2021-02-02 18:30:00,138683.0,35575.0,481416.0,483819.0,72685.0,4417524,1851471,914599,0
2021-02-02 18:40:00,133077.0,34202.0,465238.0,466113.0,67870.0,4283549,1762004,853492,0
