date,C1,C2,C3,C4,C5,C6,C7,C8,label
2021-05-02 01:10:00,18267.5,19336.555555555555,76411.0,76520.66666666666,5266.777777777777,2626034,485186,145828,0
2021-05-02 01:20:00,16888.555555555555,19063.0,71033.0,71120.0,4906.5,2638235,464847,141041,0
2021-05-02 01:30:00,15509.611111111111,18789.444444444445,65655.0,65719.33333333333,4546.222222222223,2594838,458029,135345,0
2021-05-02 01:40:00,14130.666666666668,18515.88888888889,60277.0,60318.666666666664,4185.944444444444,2566321,445861,128455,0
2021-05-02 01:50:00,12751.722222222223,18242.333333333332,54899.0,54918.0,3825.666666666666,2525409,432824,125511,0
2021-05-02 02:00:00,11372.777777777777,17968.777777777777,49521.0,49517.33333333333,3465.3888888888887,2536070,445094,121826,0
2021-05-02 02:10:00,9993.833333333332,17695.222222222223,44143.0,44116.66666666666,3105.1111111111113,2593877,441506,120775,0
2021-05-02 02:20:00,8614.88888888889,17421.666666666668,38765.0,38716.0,2744.833333333333,2532790,426342,114570,0
2021-05-02 02:30:00,7235.944444444445,17148.11111111111,33387.0,33315.33333333333,2384.5555555555557,2539088,420196,112406,0
2021-05-02 02:40:00,5857.0,16874.555555555555,28009.0,27914.666666666657,2024.2777777777774,2520303,423635,109376,0
2021-05-02 02:50:00,5312.0,16601.0,22631.0,22514.0,1664.0,2488917,412013,107057,0
2021-05-02 03:00:00,4792.0,23846.0,20768.0,21086.0,1691.0,2677452,562747,106047,0
2021-05-02 03:10:00,4092.0,25301.0,16969.0,17323.0,1441.0,2538119,461188,100798,0
2021-05-02 03:20:00,3921.0,25089.0,16663.0,16696.0,1506.0,2544782,437374,98849,0
2021-05-02 03:30:00,3695.0,25995.0,15266.0,15600.0,1383.0,2504096,426931,97446,0
2021-05-02 03:40:00,3381.0,25368.0,13696.0,13947.0,1343.0,2494801,419667,95715,0
2021-05-02 03:50:00,3315.0,25257.0,12895.0,12864.0,1329.0,2482585,421914,92652,0
2021-05-02 04:00:00,3138.0,20188.0,12388.0,12400.0,1324.0,2504310,458370,91433,0
2021-05-02 04:10:00,3028.0,18341.0,11705.0,11921.0,1282.0,2502485,430208,90207,0
2021-05-02 04:20:00,2951.0,17998.0,11987.0,12120.0,1249.0,2503370,429317,88541,0
2021-05-02 04:30:00,3136.0,18444.0,11426.0,11540.0,1248.0,2487530,437813,88367,0
2021-05-02 04:40:00,3105.0,18400.0,12222.0,12517.0,1368.0,2501826,446887,88404,0
2021-05-02 04:50:00,3177.0,18331.0,12038.0,12160.0,1527.0,2494901,454887,88723,0
2021-05-02 05:00:00,3518.0,18303.0,13097.0,13340.0,1728.0,2511353,474896,91234,0
