date,B1,B2,B3,B4,B5,B6,B7,B8,label
2021-05-02 03:50:00,1963.0,15452.0,7980.0,8218.0,734.0,1085259,181690,52686,0
2021-05-02 04:00:00,1745.0,11605.0,7257.0,7278.0,660.0,1085589,186806,52590,0
2021-05-02 04:10:00,1843.0,8236.0,7186.0,7378.0,691.0,1076462,180973,51830,0
2021-05-02 04:20:00,1511.0,6829.0,6170.0,6178.0,677.0,1083285,178838,51621,0
2021-05-02 04:30:00,1530.0,6746.0,6496.0,6701.0,704.0,1066824,181421,50695,0
2021-05-02 04:40:00,1394.0,6857.0,5455.0,5720.0,647.0,1074170,185234,50014,0
2021-05-02 04:50:00,1557.0,7017.0,6194.0,6276.0,741.0,1078573,189939,51032,0
2021-05-02 05:00:00,1627.0,7276.0,5947.0,6195.0,838.0,1094234,204124,52026,0
2021-05-02 05:10:00,1895.0,7253.0,6790.0,7142.0,887.0,1100646,206155,51370,0
2021-05-02 05:20:00,2130.0,7276.0,7974.0,8006.0,988.0,1117655,213616,53054,0
2021-05-02 05:30:00,2573.0,8050.0,8967.0,9135.0,1311.0,1120714,224502,56424,0
2021-05-02 05:40:00,2804.0,8435.0,9988.0,10225.0,1473.0,1122435,231525,58464,0
2021-05-02 05:50:00,3182.0,9076.0,11205.0,11348.0,1598.0,1132874,242192,59476,0
2021-05-02 06:00:00,3909.0,9846.0,13835.0,14021.0,2042.0,1148153,252494,64246,0
2021-05-02 06:10:00,4131.0,10009.0,13913.0,14088.0,2188.0,1141243,248775,66986,0
2021-05-02 06:20:00,4318.0,10079.0,14965.0,15115.0,2354.0,1154560,256086,69941,0
2021-05-02 06:30:00,5037.0,10422.0,17595.0,17932.0,2738.0,1173764,264551,72570,0
2021-05-02 06:40:00,5362.0,11236.0,18600.0,18578.0,2794.0,1169172,272988,74385,0
2021-05-02 06:50:00,5816.0,11696.0,19904.0,20007.0,3093.0,1180850,283832,78969,0
2021-05-02 07:00:00,6717.0,12908.0,22730.0,22847.0,3730.0,1200102,297337,85879,0
2021-05-02 07:10:00,7126.0,12601.0,23657.0,24062.0,4061.0,1202451,301032,90218,0
2021-05-02 07:20:00,7696.0,13355.0,26333.0,26454.0,4268.0,1213501,312014,92964,0
2021-05-02 07:30:00,8637.0,13977.0,29451.0,29546.0,4716.0,1234483,325115,99135,0
2021-05-02 07:40:00,9813.0,14545.0,33930.0,33766.0,5147.0,1256702,336992,105181,0
